As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,WB Contract Number,Major Sector,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Total Contract Amount (USD),Borrower Contract Reference Number
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,OECS Countries,6O,P117871,Regional Disaster Vuln. Reduct. Projects,Equipment Information Technology,Goods,International Competitive Bidding,IBRD/IDA,1324335,"Water, sanitation and flood protection",Fire appliances for the Maurice Bishop International and Lau,8/1/2012 0:00,ROSENBAUER MINNESOTA,United States,US,"$2,664,885.00 ",NO. DVR/ICB/01
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,OECS Countries,6O,P117087,OECS EGRIP-SVG (APL 2),Project Management,Consultant Services,Individual,IBRD/IDA,1325771,"Public Administration, Law, and Justice",Country Based Specialist for EGRIP project in St. Vincent an,8/27/2012 0:00,WINSTON E. GEORGE,St. Vincent and the Grenadines,VC,"$51,006.00 ",OECS/61/12
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,OECS Countries,6O,P100635,OECS E-Gov for Regional Integration,Project Management,Consultant Services,Individual,IBRD/IDA,1325772,"Public Administration, Law, and Justice",Country Based Specialist for EGRIP project in St. Vincent an,8/27/2012 0:00,WINSTON E. GEORGE,St. Vincent and the Grenadines,VC,"$51,006.00 ",OECS/61/12
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,OECS Countries,6O,P117087,OECS EGRIP-SVG (APL 2),Equipment Information Technology,Goods,International Competitive Bidding,IBRD/IDA,1326668,Information and communications,"Design, development and implementation of tax e-filing syste",9/14/2012 0:00,NORWAY REGISTERS DEVELOPMENT AS,Norway,NO,"$1,042,698.00 ",OECS/74/12
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,OECS Countries,6O,P100635,OECS E-Gov for Regional Integration,Equipment Information Technology,Goods,International Competitive Bidding,IBRD/IDA,1326667,"Public Administration, Law, and Justice","Design, development and implementation of tax e-filing syste",9/14/2012 0:00,NORWAY REGISTERS DEVELOPMENT AS,Norway,NO,"$1,042,698.00 ",OECS/74/12`
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,OECS Countries,6O,P100635,OECS E-Gov for Regional Integration,Equipment Information Technology,Goods,National Competitive Bidding,IBRD/IDA,1325768,"Public Administration, Law, and Justice",Equipment for National Health Management Information System,7/19/2012 0:00,MAVCOM,St. Vincent and the Grenadines,VC,"$97,684.00 ",OECS\60\12 & EGRIP/G/2012/01
12/18/2012 0:00,2013,SOUTH ASIA,Pakistan,PK,P096745,PK: Punjab Barrages Improvement II Proj,Agricultural Inputs,Goods,National Competitive Bidding,IBRD/IDA,1327087,"Water, sanitation and flood protection",Procurement of Wheat Seed (JB\Seed\NCB-03),9/7/2012 0:00,JULLUNDUR (PVT) LTD. AGRO CHEMICALS &,Pakistan,PK,"$1,792,493.00 ",JB\SEED\NCB-03 PROCUREMENT OF WH
12/18/2012 0:00,2013,SOUTH ASIA,Pakistan,PK,P125105,PK: Flood Emegency Cash Transfer Project,Project Management,Consultant Services,Individual,IBRD/IDA,1326020,Health and other social services,Program Associate,7/22/2012 0:00,SHAN-E-ALAM,Pakistan,PK,"$2,645.00 ",PROGRAM ASSOCIATE
12/18/2012 0:00,2013,SOUTH ASIA,Pakistan,PK,P126425,PK: KP/FATA Governance Project,"Tender Documents, Procurement Assistance",Consultant Services,Individual,Recipient Executed Activities,1328221,"Public Administration, Law, and Justice",Procurement Specialist,7/5/2012 0:00,WAQAR KHAN,Pakistan,PK,"$21,642.00 ",PROCUREMENT SPECIALIST
12/18/2012 0:00,2013,SOUTH ASIA,Pakistan,PK,P125105,PK: Flood Emegency Cash Transfer Project,Administrative Services,Consultant Services,Individual,IBRD/IDA,1326000,Health and other social services,Data Entry Operator,7/19/2012 0:00,ANUM IRSHAD,Pakistan,PK,"$4,499.00 ",DATA ENTRY OPERATOR
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Panama,PA,P082419,PA-Water&Sanitation in Low-Income Comm.,"Equipment, Water Supply and Sewerage",Goods,International Competitive Bidding,IBRD/IDA,1323655,"Water, sanitation and flood protection",supply and installation of micro meters and accessories,7/13/2012 0:00,"MEGA TEK, SA",Panama,PA,"$639,543.00 ",NO. 01-2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P126996,PNG Disaster Risk Management Program,Financial Services,Consultant Services,Individual,Recipient Executed Activities,1323229,"Agriculture, fishing, and forestry",The FMA will work closely with the PIU in the DAL and will s,7/3/2012 0:00,JOSEPH PALIMI,Papua New Guinea,PG,"$9,711.00 ",IC01
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P126996,PNG Disaster Risk Management Program,Project Management,Consultant Services,Individual,Recipient Executed Activities,1324896,"Agriculture, fishing, and forestry",The PC will manage the PCU ( based in DAL). Responsible for,7/3/2012 0:00,JOHN PAUL KENDIGA,Papua New Guinea,PG,"$82,046.00 ",IC02
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Equipment, Water Supply and Sewerage",Goods,SHOP,IBRD/IDA,1327431,Health and other social services,Supply of Personal Protective Equiptment for 320 youths for,9/24/2012 0:00,UNIVERSAL MARINE INVESTMENT SUPPLIER,Papua New Guinea,PG,"$15,658.00 ",NCC/RFQ11A/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,Training/Knowledge Transfer,Consultant Services,Quality And Cost-Based Selection,IBRD/IDA,1327502,Health and other social services,Basic Lifeskills Training,9/10/2012 0:00,ABU CONSULT BERLIN GMBH,Germany,DE,"$710,911.00 ",NCDC/BLS1/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Management Advice, Technical/Operation A",Consultant Services,Individual,IBRD/IDA,1327701,Health and other social services,The SPWE will asssist the PMU in the management of preparati,9/26/2012 0:00,NIXON FANAI,Vanuatu,VU,"$343,600.00 ",NCDC/IC21/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,ICT/Telecommunications Services,Consultant Services,Quality And Cost-Based Selection,IBRD/IDA,1327509,Health and other social services,Labour Based Engineering Advisor,10/1/2012 0:00,PRATHIP MANUEL,Papua New Guinea,PG,"$40,000.00 ",NCDC/IC23/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Works, Maintenance and Rehabilitation",Civil Works,SHOP,IBRD/IDA,1327508,Health and other social services,"Waste/Rubbish Collection, Grass cutting and general Cleaning",10/12/2012 0:00,BOWL'S CONSTRUCTION AND MAINTENANCE,Papua New Guinea,PG,"$27,779.00 ",NCDC/ITQ3/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Works, Maintenance and Rehabilitation",Civil Works,SHOP,IBRD/IDA,1327506,Health and other social services,"Waste/Rubbish Collection on the Shoreline, beneath houses an",10/4/2012 0:00,UNIVERSAL MARINE INVESTMENT SUPPLIER,Papua New Guinea,PG,"$49,776.00 ",NCDC/ITQ4/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Works, Maintenance and Rehabilitation",Civil Works,SHOP,IBRD/IDA,1327499,Health and other social services,"Bush and Grass Cutting, vegetation control, general waste co",10/4/2012 0:00,AKU ENTERPRISES,Papua New Guinea,PG,"$55,190.00 ",NCDC/ITQ5/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Works, Maintenance and Rehabilitation",Civil Works,SHOP,IBRD/IDA,1327703,Health and other social services,"Bush & Grass Cutting, Vegetation Control, General Waste Coll",10/26/2012 0:00,LAE BUILDERS & CONTRACTORS LTD,Papua New Guinea,PG,"$68,864.00 ",NCDC/ITQ6/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,Training/Knowledge Transfer,Consultant Services,CQS,IBRD/IDA,1327505,Health and other social services,Pre Employment Training (Industrial - Technical),9/18/2012 0:00,ABU CONSULT BERLIN GMBH,Germany,DE,"$466,891.00 ",NCDC/PET1/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,Training/Knowledge Transfer,Consultant Services,CQS,IBRD/IDA,1327504,Health and other social services,Pre Employment Training (Business Systems),9/18/2012 0:00,ABU CONSULT BERLIN GMBH,Germany,DE,"$466,891.00 ",NCDC/PET2/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Equipment, Water Supply and Sewerage",Goods,SHOP,IBRD/IDA,1327430,Health and other social services,Supply 400 safety reflective vests for 320 youths for the YJ,9/24/2012 0:00,UNIVERSAL MARINE INVESTMENT SUPPLIER,Papua New Guinea,PG,"$5,489.00 ",NCDC/RFQ11B/2012
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P105897,Reading Education Project,"Equipment, Transportation",Goods,SHOP,Recipient Executed Activities,1326932,Education,Purchase of vehicle for use in project.,8/27/2012 0:00,BOROKO MOTORS,Papua New Guinea,PG,"$50,165.00 ",
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,Equipment Information Technology,Goods,SHOP,IBRD/IDA,1327427,Health and other social services,Proforma and Proof of Payment for Supply of 50 Mobile Phone,8/2/2012 0:00,DIGICEL PNG,Papua New Guinea,PG,$493.00 ,
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,Equipment Information Technology,Goods,SHOP,IBRD/IDA,1327428,Health and other social services,Proforma and Proof of Payment for Supply of 240 Mobile Phone,8/2/2012 0:00,DIGICEL PNG,Papua New Guinea,PG,"$2,364.00 ",
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Equipment, Telecommunications",Goods,SHOP,IBRD/IDA,1327513,Health and other social services,Proforma and Proof of Payment for Supply of 320 Mobile Phone,8/2/2012 0:00,DIGICEL PNG,Papua New Guinea,PG,"$3,153.00 ",
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Works, Maintenance and Rehabilitation",Civil Works,SHOP,IBRD/IDA,1327702,Health and other social services,Management and Support Services to the Youth Job Corps for B,10/24/2012 0:00,CITY MISSION PNG,Papua New Guinea,PG,"$61,793.00 ",
12/18/2012 0:00,2013,EAST ASIA AND PACIFIC,Papua New Guinea,PG,P114042,PNG - Urban Youth Employment Project,"Equipment, Telecommunications",Goods,SHOP,IBRD/IDA,1327713,Health and other social services,Proforma and Proof of Payment for Supply of 40 Mobile Phones,8/2/2012 0:00,DIGICEL PNG,Papua New Guinea,PG,$394.00 ,
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Construction Supervision, Quality Manage",Consultant Services,Quality And Cost-Based Selection,IBRD/IDA,1327925,"Water, sanitation and flood protection",Oversee the implementation of the water supply system for dr,9/19/2012 0:00,ORGANIZACION Y CONSULTA S.A,Paraguay,PY,"$225,691.00 ",NO. 39/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Management Advice, Technical/Operation A",Consultant Services,Quality And Cost-Based Selection,IBRD/IDA,1327927,"Water, sanitation and flood protection",promoting social development in 30 rural communities,8/2/2012 0:00,FOSTER PARENTS PLAN INTERNACIONAL INC,Paraguay,PY,"$268,321.00 ",NO. 43/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,Audit Services,Consultant Services,Least Cost Selection,IBRD/IDA,1327839,"Water, sanitation and flood protection",Cary out financial audit and accounting,10/10/2012 0:00,GESTION EMPRESARIAL,Paraguay,PY,"$11,398.00 ",NO. 46/12
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Works, Infrastructure",Civil Works,International Competitive Bidding,IBRD/IDA,1327841,"Water, sanitation and flood protection",Construction of drinking water systems in 30 rural communiti,10/10/2012 0:00,MM S.A,Paraguay,PY,"$681,530.00 ",NO. 49/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Works, Infrastructure",Civil Works,International Competitive Bidding,IBRD/IDA,1327842,"Water, sanitation and flood protection",Construction of drinking water systems in 30 rural communiti,10/10/2012 0:00,RICARDO DIAZ MARTINEZ,Paraguay,PY,"$672,112.00 ",NO. 50/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Works, Infrastructure",Civil Works,International Competitive Bidding,IBRD/IDA,1327843,"Water, sanitation and flood protection",Construction of drinking water systems in 30 rural communiti,10/10/2012 0:00,ING. ALEJANDRO RAUL PEREZ HERAS,Paraguay,PY,"$550,413.00 ",NO. 51/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Works, Infrastructure",Civil Works,International Competitive Bidding,IBRD/IDA,1327843,"Water, sanitation and flood protection",Construction of drinking water systems in 30 rural communiti,10/10/2012 0:00,2G S.R.L.,Paraguay,PY,"$550,413.00 ",NO. 51/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Works, Infrastructure",Civil Works,International Competitive Bidding,IBRD/IDA,1327840,"Water, sanitation and flood protection",Construction of drinking water systems in 30 rural communiti,10/10/2012 0:00,CONFORTEC S.R.L. Y ASOCIADOS,Paraguay,PY,"$261,542.00 ",NO. 54/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P095235,PY Water & Sanit. Sector Modernization,"Works, Infrastructure",Civil Works,International Competitive Bidding,IBRD/IDA,1327840,"Water, sanitation and flood protection",Construction of drinking water systems in 30 rural communiti,10/10/2012 0:00,GCA S.A,Paraguay,PY,"$261,542.00 ",NO. 54/2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Paraguay,PY,P120057,PY Strenghten Nat. Audit Office,Hardware/Software Services,Consultant Services,Quality And Cost-Based Selection,Recipient Executed Activities,1326507,"Public Administration, Law, and Justice",Redesign and update of web site of the Contralor??a General d,10/9/2012 0:00,PUNTO PY SA,Paraguay,PY,"$17,363.00 ",
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P107666,PE Water Resources Mgmt.,"Management Advice, Technical/Operation A",Consultant Services,Individual,IBRD/IDA,1326895,"Public Administration, Law, and Justice",Water Culture Program Coordinator,9/4/2012 0:00,ANA MELVA FLORES VARGAS,Peru,PE,"$10,726.00 ",N. CI- 011-2012-PMGRH-DE-CHILI/B
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P107666,PE Water Resources Mgmt.,"Management Advice, Technical/Operation A",Consultant Services,Individual,IBRD/IDA,1326893,"Public Administration, Law, and Justice",Technical Coordinator of the Chili Basin,8/30/2012 0:00,EDILBERTO PARRAGA CARDENAS,Peru,PE,"$11,910.00 ",N. CI-009-2012-PMGRH-DE-CHILI/BM
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P107666,PE Water Resources Mgmt.,"Management Advice, Technical/Operation A",Consultant Services,Individual,IBRD/IDA,1326892,"Public Administration, Law, and Justice",GIRH Plan Coordinator of the Chili Basin,8/28/2012 0:00,ROLAND JESUS VALENCIA MANCHEGO,Peru,PE,"$10,718.00 ",N. CI-010-2012-PMGRH-DE-CHILI/BM
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P107666,PE Water Resources Mgmt.,"Management Advice, Technical/Operation A",Consultant Services,Single Source Selection,IBRD/IDA,1326897,"Public Administration, Law, and Justice",Water Rights Subcomponent Coordinator,9/17/2012 0:00,DIOMEDES ALEJANDRO JUNES CORNEJO,Peru,PE,"$4,905.00 ",N. CI-013-2012-PMGRH-DE/BM
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P107666,PE Water Resources Mgmt.,"Management Advice, Technical/Operation A",Consultant Services,Individual,IBRD/IDA,1326896,"Public Administration, Law, and Justice",Technical Coordinator of the Chili Basin,9/13/2012 0:00,LIZANDRO PRIMO GUISPE GUTIERREZ,Peru,PE,"$11,459.00 ",N. CI-12-2012-PMGRH-DE-CHILI/BM
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1324613,Transportation,"Road Rehabilitation Huancayo-Acopalca
Junin",8/15/2012 0:00,JORGE POMPEYO BELLIDO VILCHEZ,Peru,PE,"$3,431,383.00 ",NO. 000001-2012
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P110752,PE Justice Services Improv. II,Project Management,Consultant Services,Individual,IBRD/IDA,1327890,"Public Administration, Law, and Justice",ESPECIALISTA EN COMUNICACIONES DEL PMSJ,7/3/2012 0:00,RAQUEL MARLENE MACEDO TORO,Peru,PE,"$8,483.00 ",BIRF-7969-PE
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P110752,PE Justice Services Improv. II,Project Management,Consultant Services,Individual,IBRD/IDA,1327891,"Public Administration, Law, and Justice",ASISTENTE ADMINISTRATIVO DEL PMSJ,7/3/2012 0:00,KARINA ISABELLA PRIETO ARBOLEDA,Peru,PE,"$6,786.00 ",BIRF-7969-PE
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Construction Supervision, Quality Manage",Consultant Services,Quality And Cost-Based Selection,IBRD/IDA,1327160,Transportation,Supervision services for the Rehabilitation & Improvement of,9/26/2012 0:00,BARRIGA DALLORTO S.A. INGENIEROS CONSULTORES,Peru,PE,"$857,671.00 ",NO. 001-2011-PPSBCC/GR.APU
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1326982,Transportation,"Road rehabilitationworks, road section Ruta PU-113, emp. PE",9/26/2012 0:00,AUREUM CONSTRUCTORES SAC,Peru,PE,"$3,620,833.00 ",NO. 002-2012-GR.PUNO/DRTVCVC
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1328286,Transportation,"Road Rehabilitation, sector Puente 24 de Julio-Cumba-Ocalli.",9/18/2012 0:00,CONTRATISTAS Y CONSULTORES MENDOZA,Peru,PE,"$3,379,734.00 ",NO. 002-2012-GRAMAZONAS/GGR
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1323723,Transportation,Rehabilitation and improvement of the road: Pampas-DV. Colca,7/10/2012 0:00,ING. RICARDO POLO CONTRERAS,Peru,PE,"$2,121,143.00 ",NO. 003-2012/GGR
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1323723,Transportation,Rehabilitation and improvement of the road: Pampas-DV. Colca,7/10/2012 0:00,MVA CONTRATISTAS GENERALES SAC,Peru,PE,"$2,121,143.00 ",NO. 003-2012/GGR
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Construction Supervision, Quality Manage",Consultant Services,Quality And Cost-Based Selection,IBRD/IDA,1326871,Transportation,Supervision services for the rehabilitation & improvement of,7/16/2012 0:00,ACI PROYECTOS S.A.,Peru,PE,"$350,629.00 ",NO. 004-2012/GGR
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1324711,Transportation,"Road rehabilitation Pampas-DV-Colcabamba, 
section III: DV.",7/19/2012 0:00,CONSTRUCTORA M.P.M S.A,Peru,PE,"$5,709,876.00 ",NO. 005-2012-GGR
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1326738,Transportation,"Road rehabilitation works, section: Paucartambo Pillcopata A",10/3/2012 0:00,A.R. CONSTRUCOES LTDA,Brazil,BR,"$3,820,112.00 ",NO. 434-2012-GR-CUSCO-DRTCC
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,International Competitive Bidding,IBRD/IDA,1326738,Transportation,"Road rehabilitation works, section: Paucartambo Pillcopata A",10/3/2012 0:00,ROLANDO BELLIDO AEDO,Peru,PE,"$3,820,112.00 ",NO. 434-2012-GR-CUSCO-DRTCC
12/18/2012 0:00,2013,LATIN AMERICA AND CARIBBEAN,Peru,PE,P078813,PE Regional Transport Decentralization,"Works, Maintenance and Rehabilitation",Civil Works,National Competitive Bidding,IBRD/IDA,1327928,Transportation,Rehabilitation of road: Tingo Maria-Palo de Acero. Road sec,9/5/2012 0:00,H&O CONSULTORES Y CONTRATISTAS,Peru,PE,"$765,974.00 ",NO. 841-2012-GRH/PR
